episode_index,split,benchmark_task_id,dataset_task_index,length,shard_file,shard_bytes,shard_sha256,decoded_pixels_sha256,source_data_file,camera1_video_file,camera2_video_file
1417,train,8,36,96,outputs/wm/stage13_full_feature_cache/shards/episode_001417.safetensors,2368168,0cd01e74fa2f4e93bdbfb892e2c5185dc1e5d6bf859357e53dd97013151f310c,7e77e35a2685b2eae788003c9c0399d9b69af1c0f3ca061628dd86f00dfaf6e1,data/chunk-000/file-332.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1418,train,6,30,152,outputs/wm/stage13_full_feature_cache/shards/episode_001418.safetensors,3748984,2cbcd3136103c4e07d612c3e09be0e4602c2ba56da8976bf28f1cd5a07f88081,e9e02e64769d785f15e032cd9139e2d233b47779085df81655e82b9d1b4ca13e,data/chunk-000/file-333.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1419,validation,9,39,135,outputs/wm/stage13_full_feature_cache/shards/episode_001419.safetensors,3329815,ab0b53dc70b9ca8d861925a2ac4be9802f5ed008b544621d0e5743c728247f7f,d04bea32f395181920f77c825340343a2c1e809c0826586c0ca95b35dbfb0f6c,data/chunk-000/file-333.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1420,train,4,31,156,outputs/wm/stage13_full_feature_cache/shards/episode_001420.safetensors,3847628,92f904a0d39ac867a98d816cbdab3f4603c004b5e5d6ae5cc12b441a1171686f,bcfe10ced5e487ce684a584906a687d4c7c6796f67ee863b3e5d79434f065839,data/chunk-000/file-333.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1421,validation,6,30,118,outputs/wm/stage13_full_feature_cache/shards/episode_001421.safetensors,2910646,20dd9403d27e1299e355d1a40fd811b60b8dc9e6e2a71840a385ab2d140d6cc7,506de2a4b63d4db6891bd9b6955cbe6feb8f24c62f25bd82234fa3f239dc363b,data/chunk-000/file-333.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1422,train,7,33,129,outputs/wm/stage13_full_feature_cache/shards/episode_001422.safetensors,3181857,d09597fed6c8485a4adbcc9ad7f5b2625ef340a4e2ca05f4f6587ade54e3b4b0,c0494a235f9002d5c8b4371685f0fdecfca1c45972e9a0f586ad78acf43f6b02,data/chunk-000/file-333.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1423,train,7,33,137,outputs/wm/stage13_full_feature_cache/shards/episode_001423.safetensors,3379121,2f99b0af523e0a14347d7a1c530d134c5019f432e2a9d42e5cbf68b83fa2834b,854bf3002ac8cc00ca28438e82cd3a5c2d9301344be40c3f5c625aca55f531e1,data/chunk-000/file-333.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1424,train,7,33,129,outputs/wm/stage13_full_feature_cache/shards/episode_001424.safetensors,3181857,b0cf3544d17c1f1409362b3e94e5a469d94f52a4c0f80d07c0907b648b9a7d48,831d4265f4a2c0ec9eef27165cf654736e86bcbf6bc237473f62868f75ae2eca,data/chunk-000/file-334.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1425,train,0,34,86,outputs/wm/stage13_full_feature_cache/shards/episode_001425.safetensors,2121614,3fa25970035cd859ecd266e473d45fae50de46be3cafcb700a2b6e2a486501df,cd65df900ac7c485ebbd2754ac859eaa3c5cc5666e9c126006af73a63d5b0fa8,data/chunk-000/file-334.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1426,train,2,38,115,outputs/wm/stage13_full_feature_cache/shards/episode_001426.safetensors,2836659,8476ef924bd041a86de4515193edf722c57b3a72c6863e9077b0863bcc9b2de4,cf4e991f9ff93f5824755c4fdec6d6a9a93d70539f202967d2d58c6677d5aee4,data/chunk-000/file-334.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1427,train,1,37,150,outputs/wm/stage13_full_feature_cache/shards/episode_001427.safetensors,3699662,c91ffdd6bb5c0546bd433094b4e0528fc6f60d6215b4ce3a5af4cc5bc7b852cc,ba63317e55753cf3df65adf882ecb4436667355bddad3c1d0c0b81cea3e8ca24,data/chunk-000/file-334.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1428,validation,2,38,111,outputs/wm/stage13_full_feature_cache/shards/episode_001428.safetensors,2738039,fa31ec79a7ccab7af3e92374b86a3f323b215dd97a271628d1ee37363f20740d,a0c3c248b1f873d1fe96f028fbaa345e1b6539f1b29b398277adc4f408f32d6e,data/chunk-000/file-334.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1429,train,6,30,123,outputs/wm/stage13_full_feature_cache/shards/episode_001429.safetensors,3033923,c1a1aa17f8b6bcff089c5f696400e23d0cfc416b370b95278661ef9105472b2a,744bdca4740bc490144b271a83cd962d9698bfbb25831eda5489386f2af744b1,data/chunk-000/file-334.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1430,train,4,31,169,outputs/wm/stage13_full_feature_cache/shards/episode_001430.safetensors,4168169,c6645c766123bcf087ffc0641fe3a69534d7e9c1447c210ceee71ff7fff4a651,dbf124a0c734919ad2fcb8b877a808ff1475de8b1a1020a96d2da84f2e921050,data/chunk-000/file-335.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1431,train,1,37,134,outputs/wm/stage13_full_feature_cache/shards/episode_001431.safetensors,3305150,e113b78cb28f18710ae432949190af26be21de9978c3edd057dd7490988d8588,41a97943aeaed1f6822111261642c6242c941fe0d21b45fb072718806ec4d6a8,data/chunk-000/file-335.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1432,train,2,38,131,outputs/wm/stage13_full_feature_cache/shards/episode_001432.safetensors,3231179,3c42f6fd6a637544402407e2c777bf974808c81b750809ef0d86f528dfa9a2ee,32dd68901980040d0b24c1166030edfdde3cea207fa7582fb424a5525bc7bc2e,data/chunk-000/file-335.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1433,train,5,32,142,outputs/wm/stage13_full_feature_cache/shards/episode_001433.safetensors,3502406,77a5665310f94c484ba02826f4c12c924677e6a00f5cbd7f30db839565a0af3a,1c8deedeec076821c4af50a35ea42d0e03366d96da51eefeb8865f25b1d89d98,data/chunk-000/file-335.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1434,train,4,31,134,outputs/wm/stage13_full_feature_cache/shards/episode_001434.safetensors,3305174,e3d8ea177b9d94797a0ee83c68ded4af18c436d6dab5be1134fc03976759e96d,49c6d08ad11b9e73d8f290267435ce8182c21c99196652cb68c15cfb79f25666,data/chunk-000/file-335.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1435,validation,9,39,142,outputs/wm/stage13_full_feature_cache/shards/episode_001435.safetensors,3502414,9e763624e4bbb3c97ad49c546e6668dd821bdba6693bc585d56c01a13fefed5d,fff086c05f38d3b7f300240e49884e73c7ccb0234913690d0dd1c2449db19a19,data/chunk-000/file-336.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1436,train,1,37,109,outputs/wm/stage13_full_feature_cache/shards/episode_001436.safetensors,2688725,91463c52220ef2ee1d7c3e18d4ec252b8417c705d41a427efbf31764666340ea,0fa7f05f6b207f94573ab45e24116de46a18a60f59f0f7b861ca63555f380662,data/chunk-000/file-336.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1437,train,3,35,100,outputs/wm/stage13_full_feature_cache/shards/episode_001437.safetensors,2466804,9fa37fdd33d71852db8bb20b3f636c4056cedbb0437a11acc8396fd46329e250,20a69ece76ac0424c73450f9c60b2564cd486175221b7c27c886675cb82e51e4,data/chunk-000/file-336.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1438,train,8,36,106,outputs/wm/stage13_full_feature_cache/shards/episode_001438.safetensors,2614746,d93536489eef71bc97a388918d555698fa4d01f6c282830c477ab4ef485e8e62,b1ffa8d9fb5d9f4727e3e518b49ccf0f097f90b8d3dea23c458f39303ca7bee4,data/chunk-000/file-336.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1439,train,9,39,139,outputs/wm/stage13_full_feature_cache/shards/episode_001439.safetensors,3428443,9bd0470c0fa236bad5943e156a5b3a9acd854378ee74c955dc545475a3338ac5,aab2815d44d4f75444294a554affc1385b2d4069d555846067a3c8b9b02b0734,data/chunk-000/file-336.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1440,train,2,38,129,outputs/wm/stage13_full_feature_cache/shards/episode_001440.safetensors,3181865,47a33f9508e0985264b910502495ab500d718612eb6dac816d973762f9d572aa,1b593f701a975c190129117a3d86e99cbf4f4adc11b024f42ea115abf68c998c,data/chunk-000/file-336.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1441,train,4,31,153,outputs/wm/stage13_full_feature_cache/shards/episode_001441.safetensors,3773657,2492516986397615ab0b7dd8b3e3fd8da8d5afa515beb31f0e211357aefbc22c,8254ba4bc52fbd90fab0a74ab6e63eabe73daa2a1ee461898bf211ef8e76c2d1,data/chunk-000/file-337.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1442,train,2,38,124,outputs/wm/stage13_full_feature_cache/shards/episode_001442.safetensors,3058572,871f114b3f2b6f09e09d97a2f12970dc654a260b170f3fc7db5db74d0a719b6f,ebd8be87a0067f06cbf83c4f910390f452aebecebf974154d07c78e23b55aaa2,data/chunk-000/file-337.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1443,train,5,32,128,outputs/wm/stage13_full_feature_cache/shards/episode_001443.safetensors,3157208,1e673911eabcb307d75c0ab225f2931b548e607c8756c2fa86d106dc20217c38,3ff906defabdd487b2abb18a5a8dda5b528cb58c8314671e9caff76d8f72d368,data/chunk-000/file-337.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1444,train,9,39,136,outputs/wm/stage13_full_feature_cache/shards/episode_001444.safetensors,3354472,6b62fcbbab86f0c13c054de258511f8508598a71958ae15e10740edb6d602a08,d160245f5698cf2d56398270516531ffe58224c97f87694b9eff9181acc86416,data/chunk-000/file-337.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1445,train,2,38,109,outputs/wm/stage13_full_feature_cache/shards/episode_001445.safetensors,2688717,6fd3e582b9c3810eec075e77214b8dbf78313fe7211e73ea1c699d3b524409e5,cc7fe3f3013e35542e09550177458bd7a91f15b98069ddfc92f51dfb865983c5,data/chunk-000/file-337.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1447,train,9,39,131,outputs/wm/stage13_full_feature_cache/shards/episode_001447.safetensors,3231179,c6a30db984e03a734ffc579fd85764185a1af61c9a9636f5567a7fd1afe47e58,c4f80ea29694df278bdfe3465b69cd5f3af231a915e238b1cfca51fba1cbed10,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1448,train,6,30,119,outputs/wm/stage13_full_feature_cache/shards/episode_001448.safetensors,2935295,3c9286e1075ae93106fcd562e0f7eed77b9fcbe01373952e6038d04e2ed4e2b5,d612946966b69bafdcb7cbc2e969d300b7be42dca82838ee89903ec25ce82d9e,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1449,train,0,34,93,outputs/wm/stage13_full_feature_cache/shards/episode_001449.safetensors,2294213,7cd4cf4788d9d27ac549bbbac1764c90c17dbfeac4bedd149f3c55f637a8f161,c712490eeca700f930904d79d5a2038a1ba5d181dee58371b3e9509ac7919dac,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1450,train,0,34,92,outputs/wm/stage13_full_feature_cache/shards/episode_001450.safetensors,2269556,da24978e5dd03b62a9ffc5ff8e06ef382391210fe2c75daee64245f098b3a303,287f6f1d505ab62c32e5dd78a5fd52b581c43198b9ea616008f2da9700918519,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1451,train,8,36,111,outputs/wm/stage13_full_feature_cache/shards/episode_001451.safetensors,2738031,44e9d1179bc48cb613729f55b8772e01f8cc91ebf9ee527774d2ecab2fc06aa1,ce26e81d219659e96d3207309b5d4a571c8ec571a2ebc3aa95db8e4a79b1963e,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1452,train,3,35,96,outputs/wm/stage13_full_feature_cache/shards/episode_001452.safetensors,2368168,3d88ff8c09fec619ce746f635eb7d8dfbde540108f9b257f83dfee28048715ca,06417a9891fed65c2182f78e4899b2a7e14ab2aa5814bf6b55eecbd631012d56,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1453,train,4,31,158,outputs/wm/stage13_full_feature_cache/shards/episode_001453.safetensors,3896942,20f2c03cdf1441fa4e82dad6ea560c482cf7f65ad43fceed9bd9de2fc0b6e646,11e098eb8cc889387dae79bdfb14655b362dfa23362fd84a74b7912829e35e67,data/chunk-000/file-338.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1454,train,9,39,145,outputs/wm/stage13_full_feature_cache/shards/episode_001454.safetensors,3576385,675d5bc6568a617c2aa8181e1f90c4162feeafca6f6d4f5457d36b39ca68705a,eae291583474964d237a5e232f5234349bd8b103feacc49e071984f41d9bdf2d,data/chunk-000/file-339.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1455,train,2,38,143,outputs/wm/stage13_full_feature_cache/shards/episode_001455.safetensors,3527063,3cb7a856feaf4fd33a2558a8d33abba0f314c19a15a5ba28d9dd1be2397782a0,dccc59b3c3eb7d3fb9ca18126e1b96e377d32b33db3b139de40409d100e0e889,data/chunk-000/file-339.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1456,train,6,30,129,outputs/wm/stage13_full_feature_cache/shards/episode_001456.safetensors,3181873,e818bd586befd082c0ab4d0713dadc1cc9eb4c30ad858b620e84711b4b6c4591,7b36b502080a3b91e146f64cc6cef34595a919d5fe25fb455f9b1fceec0f3d7d,data/chunk-000/file-339.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1457,train,3,35,96,outputs/wm/stage13_full_feature_cache/shards/episode_001457.safetensors,2368168,381ee6e308fe49cfe1db7c3dec898ee582634d27b9b87dc56b72326a713a822e,c988d3dc4cd6ffee187ec5adc0226a59f32dc8288f0c9408c7e311903d59f3f8,data/chunk-000/file-339.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1458,train,9,39,130,outputs/wm/stage13_full_feature_cache/shards/episode_001458.safetensors,3206522,5cc77db1cc3adb1666c1e27b319ec1ef42e33606a5755a60f60024d16124ca10,b101f4612fa0d0662885ad9aeba6097432808ca639f7afa364ec57ddf920b6fb,data/chunk-000/file-339.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1460,train,2,38,109,outputs/wm/stage13_full_feature_cache/shards/episode_001460.safetensors,2688717,1a8feed307bdd15910ce447e0388aeb84114b47b910e870b1c2e9810f559ca53,0cd189b1a8da87d49d48aaa41825f620c69371be4a0fbf307dd8bcef8e0e8261,data/chunk-000/file-339.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1461,train,4,31,167,outputs/wm/stage13_full_feature_cache/shards/episode_001461.safetensors,4118855,2c780a3a4f0336f624d288eb12c9500655d2bcfdee3f4078203d791fa1b0ec65,8dfb831c6fef5263ab4c7de5369784d685868422ce278b9a44af7ea3b2479a48,data/chunk-000/file-340.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1462,validation,5,32,129,outputs/wm/stage13_full_feature_cache/shards/episode_001462.safetensors,3181865,864494b0148fb4693fdf2cc32cd1b34448352c57600110a917bc118ec4847fa1,380909f1048cc63c77055959cac1be928b3c9099b29446177b086ffe9b37559a,data/chunk-000/file-340.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1463,train,3,35,97,outputs/wm/stage13_full_feature_cache/shards/episode_001463.safetensors,2392825,fffa7feb774b071ad36828fe40dddb16d88c3e782961539a3815776e60dd65e1,948f4a07187263c6a4f0867fe18eeb846c0bded4913c04ce66a60eebf777f7bd,data/chunk-000/file-340.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1464,train,8,36,113,outputs/wm/stage13_full_feature_cache/shards/episode_001464.safetensors,2787345,44879bd5f1d604612b0ab75b9afe2c49d52134957ba481073340d62f3aec22b9,c7ee223e7ef56a30b5ae60cc70fc53bd515a01d359594972f27bb8939f73f2fc,data/chunk-000/file-340.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1465,train,5,32,111,outputs/wm/stage13_full_feature_cache/shards/episode_001465.safetensors,2738031,c9e51dfe10a240d91810c454ba319c7c411c6abd6df5b2ca68c500d0acc3e632,3fba49433e5cd9bab613d3c7f9b5b40e49320e4e85275d832a8c64b2c18b5916,data/chunk-000/file-340.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1466,train,2,38,125,outputs/wm/stage13_full_feature_cache/shards/episode_001466.safetensors,3083237,ba8d06797ee257726542e102126f8b2e83c0e139a7caf9e479d390da6f7223d3,b0647b6bd28755522fd520970cc539c110a5c85961c689b5e62e1e9dd99b8834,data/chunk-000/file-340.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1467,validation,8,36,109,outputs/wm/stage13_full_feature_cache/shards/episode_001467.safetensors,2688725,5ce056738a634323f73bedfd073e9f6dbab711c8700e8e89e848ff8bf7deda8f,5d16ec66afcacbebf28dccaf6a6efc6e684df283ee7de4ba49354d2cade3e082,data/chunk-000/file-341.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1468,train,3,35,95,outputs/wm/stage13_full_feature_cache/shards/episode_001468.safetensors,2343511,dc15788edd436916896a44e1583318a7cfdfde12f83618c0b2c97b0f0f5a8839,23847fa2ca369c9bca7931edffeb48b9da35bfab53639cf7478d615a43c70880,data/chunk-000/file-341.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1469,validation,5,32,137,outputs/wm/stage13_full_feature_cache/shards/episode_001469.safetensors,3379121,e6e6d2c7ebdb0c40a704dafaace4a0f367b6ff303f725b95919d13d22a3e8ec9,5da27e606b3650b8019941bb46e1e01850bf9191ef57926b85f009b53f6c9a68,data/chunk-000/file-341.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1471,train,8,36,95,outputs/wm/stage13_full_feature_cache/shards/episode_001471.safetensors,2343511,3213d89247c587b3d84fe7b59868a5ca6ae5aab57a87f942b4beb2f137b5927e,f847d101ca907b061c15d4449fb72bd4cec709591dd7cef25fbec4332468a17c,data/chunk-000/file-341.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1472,train,6,30,122,outputs/wm/stage13_full_feature_cache/shards/episode_001472.safetensors,3009266,6b6c575aa01743c8e523ff1f18dbaeff5b8a9b2411e8e91eacb09ec8e6505743,ba0b6f7b92ae19209dc42a043976b53878c47e81dbff29d4a172dfb29eae93d0,data/chunk-000/file-341.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1473,train,6,30,124,outputs/wm/stage13_full_feature_cache/shards/episode_001473.safetensors,3058580,20960d867907948ef1c8eb82e19031188ef6a9743bc9b8f1943083b2c79d0976,87d3edfada72439c162d9c9d51c13d844324bd1e818e7745ae79de12c599d014,data/chunk-000/file-341.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1474,train,4,31,158,outputs/wm/stage13_full_feature_cache/shards/episode_001474.safetensors,3896942,26b392aab86ffeac79814a4c340eda6c3daa1867ab02defb0eaecb10d34b6f83,978b4dbfe61466b646887cf50504ae95ef81e75eafa66d7892957915eda590ff,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1475,train,3,35,111,outputs/wm/stage13_full_feature_cache/shards/episode_001475.safetensors,2738031,7d1a157f6a3e1e948212d0acb2758feb269e792a739590ef6d5b1bb330214387,45905c48ef936eef661f15b1fef3cd7992a9c3aaf35217c87185051888d3b049,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1476,train,9,39,125,outputs/wm/stage13_full_feature_cache/shards/episode_001476.safetensors,3083237,904711e5304eeb6411a21a2c59218ff6cc7907673f0a97a1d4d2c218acc72816,6d6fbea1a3a49dfb9cfcd613f4f7971c29ce2321de906ea692f2e63cdda72b8a,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1477,train,9,39,131,outputs/wm/stage13_full_feature_cache/shards/episode_001477.safetensors,3231179,c2f320bb3fcc340bfb5e8a193ff3390e1814ac82f110c54425595006598a0d79,8b910ec452306344cb507d60f3dbcd6da84be6a67fb4bf8a9a013853b9eca41d,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-031.mp4,videos/observation.images.image2/chunk-000/file-031.mp4
1478,train,2,38,122,outputs/wm/stage13_full_feature_cache/shards/episode_001478.safetensors,3009258,dde2e543e434237df014eabd6ee31d07c1eb9d5e003dc23d23c1662cc3f216ac,97f0e516bf085a28cebdf3b175c5ae46a1521aa6d5d8097a64b2f5e263c188d8,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1479,train,2,38,115,outputs/wm/stage13_full_feature_cache/shards/episode_001479.safetensors,2836659,2e8abee9ce07bd859e8cf2718c92e9ef695e6453970dd9f123f41aef422653fd,6f1819d77679370f8f9e703899fc256c0c73d545cf54992e00a2087c24a09bd8,data/chunk-000/file-342.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1481,train,5,32,118,outputs/wm/stage13_full_feature_cache/shards/episode_001481.safetensors,2910630,ef437ecfb1f6ce9bde262707e914d0ac37e5f51b205bcf17542bcb712a0de5b1,f19d4e8a58f257ff7a6033a654b5d30fda1b015e7065659c76f0527adf3e0683,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1482,train,5,32,98,outputs/wm/stage13_full_feature_cache/shards/episode_001482.safetensors,2417482,c743dcfb7c86ad73bdac7f191f952b566656d6375a030af7db6772d9528c1ae1,4ba5568f5251b3f5b965b8e8f9db183e7ed609ba398b40d3d882eaae6c9a5eff,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1484,train,9,39,182,outputs/wm/stage13_full_feature_cache/shards/episode_001484.safetensors,4488694,62d152a14f09c2c3ffef72c57f174cf693854621fcd2ccf66a8aadd675e995a0,88c386a1e837f6072bd4151ddefd6ffa88d1474ddfa40c4e996d4431d56111ff,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1485,train,6,30,123,outputs/wm/stage13_full_feature_cache/shards/episode_001485.safetensors,3033923,ae3833f976f98ca7f0448512bb0030b177ef9839b3285f6d596a8c5a2c0d71f0,8cb1c7a41d305be2489e4779f73dcef78f8ccf728281a0d0a92c4504452a7ef4,data/chunk-000/file-343.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1486,train,1,37,124,outputs/wm/stage13_full_feature_cache/shards/episode_001486.safetensors,3058580,79dfdbe12ce1a00314592961465d3d31dea3879d9958e1f719f70b2a00bbcf7b,2568d419a2b9ab1e838d2f403a620a07f894db1d79fe1e147a8df72d79d5d4de,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1487,train,3,35,103,outputs/wm/stage13_full_feature_cache/shards/episode_001487.safetensors,2540775,07d1be4907199c003976b66057831360ede57d3536f59343d1cb237295a3d480,4c2eee4aadf9ae133c2c1174a9f3d51c159d98885ec991b5ccc6a568e7ec0c0c,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1488,train,8,36,133,outputs/wm/stage13_full_feature_cache/shards/episode_001488.safetensors,3280493,b332f7649353b8782565b6f5bcccb05306365701713b68dd693dbfbc7c2f404b,c5fa3a1db15b653eced71d8f4c3af27e724e422c457dc22f21b6e5b8b6d880fc,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1489,train,3,35,86,outputs/wm/stage13_full_feature_cache/shards/episode_001489.safetensors,2121598,f42b5688b2c53efac14ac9f3a99942f12308686c2b980f0fdf97cc7204162abf,1abfc5ee2cd075bb4ede1d4edb9ed1c390f83b0e7449d03f24d7988e0a5eb2e3,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1490,train,1,37,127,outputs/wm/stage13_full_feature_cache/shards/episode_001490.safetensors,3132551,f96e43789fdf06bd040a8ff359c486c05a1fce14b8dfba11e485feab5d0ac2b6,c2db5a2c4813339e6817bf6fdfea401505631ee571d6da3c0eefecba06a09521,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
1491,validation,0,34,100,outputs/wm/stage13_full_feature_cache/shards/episode_001491.safetensors,2466828,badbf998547b9f9d7f83d528b6b109905c1aa800eb46e6900b89a2c00322cff8,66816733eb5b9a3b0129c7abf489fcbebada0d2e5e43ac558fcc1732b5cfc8d1,data/chunk-000/file-344.parquet,videos/observation.images.image/chunk-000/file-032.mp4,videos/observation.images.image2/chunk-000/file-032.mp4
